MarketId,Country,Admin 1,Admin 2,Market Name,Latitude,Longitude,Population
1703,Lebanon,Bekaa,Rachiaya,Rashaya,33.5347,35.8716,15099
1706,Lebanon,South,Sour,Sour,33.2722,35.2033,144209
1704,Lebanon,South,Saida,South,33.5608,35.3779,268607
1707,Lebanon,Bekaa,West Bekaa,West Beqaa,33.6295,35.7625,10202
1709,Lebanon,North,Zgharta,Zgharta,34.3963,35.8958,61944
525,Lesotho,Berea,Kanana,Berea,-29.23,27.61,11116
523,Lesotho,Butha-Buthe,Butha-Buthe,Butha Buthe,-28.7694,28.26,34134
524,Lesotho,Leribe,Leribe,Leribe,-28.8833,28.05,29356
526,Lesotho,Mafeteng,Mafeteng,Mafeteng,-29.8167,27.25,32580
522,Lesotho,Maseru,Maseru,Maseru,-29.3167,27.4833,128779
527,Lesotho,Mohale's Hoek,Mohale's Hoek,Mohale's Hoek,-30.15,27.46,27639
531,Lesotho,Mokhotlong,Mokhotlong,Mokhotlong,-29.2833,29.0833,13460
530,Lesotho,Qacha's Nek,Qacha's Nek,Qacha's Nek,-30.1167,28.6833,13274
528,Lesotho,Quthing,Quthing,Quthing,-30.4,27.7167,19132
529,Lesotho,Thaba-Tseka,Thaba-Tseka,Thaba Tseka,-29.53,28.59,12116
2616,Liberia,Nimba,Zoe-Gbao,Bahn,7.0254,-8.7209,15080
1808,Liberia,Grand Kru,Barclayville,Barclayville,4.6765,-8.2335,5515
242,Liberia,Grand Cape Mount,Tewor,Bo Waterside,7.0106,-11.3725,2952
1809,Liberia,Gbarpolu,Bopolu,Bopolu,7.0667,-10.4875,5633
241,Liberia,Grand Bassa,Commonwealth2,Buchanan,5.9111,-10.0625,46788
1810,Liberia,Rivercess,Zarflahn,Cestos City,5.46,-9.5828,6455
1742,Liberia,Montserrado,Greater Monrovia,Duala,6.3774,-10.7844,326952
1745,Liberia,River Gee,Potupo,Fish Town,5.1968,-7.8747,8560
243,Liberia,Lofa,Foya,Foya,8.2731,-10.31,5286
1744,Liberia,Nimba,Garr-Bain,Ganta,7.235,-8.9844,57486
1811,Liberia,Gbarpolu,Gbarma,Gbarma,6.9947,-10.7883,6835
240,Liberia,Bong,Jorquelleh,Gbarnga,6.9956,-9.4722,45174
1748,Liberia,Sinoe,Greenville,Greenville,5.0111,-9.0389,21024
1747,Liberia,Maryland,Harper,Harper,4.3758,-7.7173,30681
1743,Liberia,Margibi,Kakata,Kakata,6.5303,-10.3573,41536
244,Liberia,Maryland,Pleebo,Pleebo,4.5892,-7.6725,46631
245,Liberia,Montserrado,Greater Monrovia,Red Light,6.2756,-10.7178,499338
246,Liberia,Nimba,Leewehpea-Mahn,Saclepea,7.1094,-8.8406,5272
631,Liberia,Grand Gedeh,B'hai,Toe Town,6.4,-8.55,8611
237,Liberia,Bomi,Senjeh,Tubmanburg,6.8708,-10.8172,15623
1746,Liberia,River Gee,Tuobo,Tuobo-Gbaweeleken,5.0235,-7.6583,2056
238,Liberia,Lofa,Voinjama,Voinjama,8.4219,-9.7478,16600
2617,Liberia,River Gee,Nyenebo,Webbo Konowroken,4.885,-7.627,4913
239,Liberia,Grand Gedeh,Tchien,Zwedru,6.0667,-8.1281,36431
2316,Libya,West,Tripoli,Abusliem,32.8703,13.2283,198363
2509,Libya,West,Tripoli,Ain Zara,32.8133,13.2697,173322
2321,Libya,West,Aljfara,Al Aziziya,32.5331,13.0176,16036
2322,Libya,East,Al Jabal Al Akhdar,Albayda,32.761,21.7577,98974
2323,Libya,South,Murzuq,Algatroun,24.8889,14.5315,3955
2352,Libya,South,Aljufra,Aljufra,27.9835,16.9123,1
2350,Libya,West,Almargeb,Alkhums,32.647,14.2635,42606
2324,Libya,East,Alkufra,Alkufra,24.1988,23.2932,29707
2341,Libya,East,Almarj,AlMarj,32.4857,20.8338,106303
2510,Libya,West,Al Jabal Al Gharbi,Ashshgega,31.65,12.817,1940
2353,Libya,West,Azzawya,Azzawya,32.763,12.7365,66322
2340,Libya,West,Al Jabal Al Gharbi,Azzintan,31.9304,12.2484,40513
2318,Libya,West,Misrata,Bani Waleed,31.7976,14.0537,19901
2325,Libya,East,Benghazi,Benghazi,32.1288,20.0817,133098
2328,Libya,East,Derna,Derna,32.7594,22.6383,38504
2320,Libya,East,Ejdabia,Ejdabia,30.755,20.2233,71536
2329,Libya,West,Nalut,Ghadamis,30.1258,9.4901,11720
2342,Libya,South,Ghat,Ghat,24.9626,10.1797,12336
2330,Libya,West,Al Jabal Al Gharbi,Ghiryan,32.1716,13.0211,50482
2335,Libya,West,Tripoli,Hai Alandalus,32.8751,13.1283,124747
2511,Libya,West,Aljfara,Janzour,32.8256,13.0261,37560
2354,Libya,West,Misrata,Misrata,32.3257,15.099,86149
2512,Libya,West,Almargeb,Msallata,32.5799,14.0417,31677
2336,Libya,South,Murzuq,Murzuq,25.9141,13.9197,32709
2339,Libya,West,Nalut,Nalut,31.8642,10.983,20856
2338,Libya,West,Zwara,Sabratha,32.7906,12.4827,39416
2332,Libya,South,Sebha,Sebha,27.0373,14.4253,110590
2331,Libya,West,Sirt,Sirt,31.206,16.5836,38567
2317,Libya,West,Tripoli,Suq Aljumaa,32.8385,13.1831,210237
2513,Libya,West,Tripoli,Tajoura,32.8834,13.3525,125086
2319,Libya,West,Almargeb,Tarhuna,32.4279,13.6419,84173
2333,Libya,East,Tobruk,Tobruk,32.0774,23.96,108521
2334,Libya,West,Tripoli,Tripoli center,32.8526,13.2293,203012
2337,Libya,South,Ubari,Ubari,26.5885,12.7661,22574
2326,Libya,South,Wadi Ashshati,Wadi Alshati,27.5516,14.2721,22672
2688,Libya,South,Murzuq,Wadi Etba,26.0866,13.5098,3231
2514,Libya,West,Al Jabal Al Gharbi,Yefren,32.0638,12.5277,18012
2327,Libya,West,Misrata,Zliten,32.4676,14.5656,108113
2351,Libya,West,Zwara,Zwara,32.9191,12.078,24196
754,Madagascar,Alaotra Mangoro,Ambatondrazaka,Alaotra Mangoro (Region),-17.8441,48.4139,12103
7205,Madagascar,Anosy,Betroka,Ambatomivary,-23.8418,45.5713,3641
7209,Madagascar,Androy,Bekily,Ambatosola,-24.0865,45.334,3303
6840,Madagascar,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519,44.4102,6226
737,Madagascar,Anosy,Amboasary-Atsimo,Amboasary Sud,-25.0413,46.384,19186
4643,Madagascar,Androy,Ambovombe-Androy,Ambondro,-25.25,45.8333,23401
6560,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Amboropotsy,-24.8046,44.7984,8119
736,Madagascar,Androy,Ambovombe-Androy,Ambovombe-androy,-25.1769,46.0869,49496
760,Madagascar,Amoron I Mania,Ambositra,Amoron'I Mania (Region),-20.5167,47.25,6624
6557,Madagascar,Androy,Ambovombe-Androy,Ampamata,-24.4745,45.6357,4073
733,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Ampanihy,-24.696,44.746,8247
6872,Madagascar,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.7384,48.0338,16276
753,Madagascar,Analamanga,Antananarivo Renivohitra,Analamanga (Region),-18.9333,47.5167,609298
7861,Madagascar,Anosy,Betroka,Analamary,-23.2259,45.8447,1101
758,Madagascar,Analanjirofo,Fenerive Est,Analanjirofo (Region),-17.3874,49.4145,18517
6561,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Anavoha,-23.997,44.9153,4018
4972,Madagascar,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,5910
7855,Madagascar,Atsimo Andrefana,Betioky Atsimo,Andranomangatsiaka,-23.3972,44.5103,2533
6562,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Androipano,-24.8792,44.0517,5401
749,Madagascar,Androy,Ambovombe-Androy,Androy (Region),-25.1769,46.0869,49496
6568,Madagascar,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.655,44.1345,3156
7201,Madagascar,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.5934,44.6897,6030
4618,Madagascar,Atsimo Andrefana,Toliary-II,Ankililoaka,-22.7667,43.6167,15793
6563,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Ankilimivory,-24.47,44.9746,3368
759,Madagascar,Anosy,Taolagnaro,Anosy (Region),-25.0333,46.9833,35317
740,Madagascar,Analamanga,Antananarivo Renivohitra,Antananarivo,-18.9167,47.5167,704353
4644,Madagascar,Androy,Ambovombe-Androy,Antanimora,-24.8208,45.6545,6823
7862,Madagascar,Atsinanana,Brickaville,Antsapanana,-18.9814,48.9405,6516
757,Madagascar,Atsimo Andrefana,Toliary-I,Atsimo Andrefana (Region),-23.3514,43.6687,51992
752,Madagascar,Atsimo Atsinanana,Farafangana,Atsimo Atsinanana (Region),-22.8167,47.8167,54559
750,Madagascar,Atsinanana,Toamasina I,Atsinanana (Region),-18.1492,49.4023,44136
7200,Madagascar,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.7925,44.3132,4464
6576,Madagascar,Atsimo Andrefana,Toliary-II,Beheloka,-23.9071,43.6781,2387
738,Madagascar,Androy,Bekily,Bekily,-24.2219,45.3199,2349
4645,Madagascar,Androy,Bekily,Bekitro,-24.5585,45.301,8947
7206,Madagascar,Anosy,Betroka,Bekorobo,-23.7339,45.7721,2675
6564,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Belafika,-24.3003,44.6734,3413
734,Madagascar,Androy,Beloha,Beloha,-25.1732,45.0604,14361
7199,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Beroy,-23.9975,44.6681,3266
732,Madagascar,Atsimo Andrefana,Betioky Atsimo,Betioky,-23.722,44.3828,8605
762,Madagascar,Betsiboka,Maevatanana,Betsiboka (Region),-16.9555,46.8333,25148
6849,Madagascar,Androy,Bekily,Bevitiky,-24.614,45.3834,8487
741,Madagascar,Boeny,Mahajanga I,Boeny (Region),-15.7166,46.3166,62297
748,Madagascar,Bongolava,Tsiroanomandidy,Bongolava (Region),-18.7698,46.05,16749
746,Madagascar,Diana,Antsiranana I,Diana (Region),-12.2766,49.29,31991
6850,Madagascar,Anosy,Amboasary-Atsimo,Ebelo,-24.4823,46.0262,4033
6577,Madagascar,Atsimo Andrefana,Toliary-II,Efoetse,-24.0779,43.6989,2608
4639,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Ejeda,-24.35,44.5167,7069
7202,Madagascar,Anosy,Amboasary-Atsimo,Esira,-24.33,46.7044,1051
6853,Madagascar,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199,47.8308,53527
739,Madagascar,Anosy,Taolagnaro,Fort-Dauphin,-25.0266,46.9744,36303
4640,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Fotadrevo,-24.05,45.0167,3566
6565,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Gogogogo,-24.2666,44.8053,4400
755,Madagascar,Haute Matsiatra,Fianarantsoa I,Haute Matsiatra (Region),-21.4536,47.0858,45278
7203,Madagascar,Anosy,Betroka,Ianabinda,-23.5211,45.9385,1935
6855,Madagascar,Anosy,Amboasary-Atsimo,Ifotaka,-24.8015,46.1381,5545
742,Madagascar,Ihorombe,Ihosy,Ihorombe (Region),-22.4036,46.1258,11657
6857,Madagascar,Vatovavy Fitovinany,Ikongo,Ikongo,-21.8799,47.436,25547
6558,Madagascar,Androy,Ambovombe-Androy,Imanombo,-24.4353,45.8226,7603
6566,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Itampolo,-24.6821,43.9499,7649
756,Madagascar,Itasy,Miarinarivo,Itasy (Region),-18.9608,46.9036,20119
6559,Madagascar,Androy,Ambovombe-Androy,Jafaro,-24.9234,45.4402,6500
6569,Madagascar,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.9009,44.9573,4463
7204,Madagascar,Anosy,Amboasary-Atsimo,Mahabo,-24.6001,46.2587,1174
7863,Madagascar,Anosy,Betroka,Mahabo Betroka,-23.6634,46.1398,9922
4619,Madagascar,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.1504,48.0038,74682
6567,Madagascar,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.5001,44.8197,2902
7537,Madagascar,Androy,Ambovombe-Androy,Maroalomainty,-25.1988,46.1901,14806
7207,Madagascar,Androy,Ambovombe-Androy,Maroalopoty,-25.173,46.2544,7820
6570,Madagascar,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.7976,44.097,3273
6862,Madagascar,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.025,47.9696,15392
7860,Madagascar,Anosy,Amboasary-Atsimo,Maromby,-24.3563,46.5705,1042
6571,Madagascar,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.2883,44.3584,1159
7859,Madagascar,Anosy,Amboasary-Atsimo,Marotsiraka,-24.2836,45.9931,2957
6572,Madagascar,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.9012,44.4635,3805
743,Madagascar,Melaky,Maintirano,Melaky (Region),-18.0544,44.0344,17994
761,Madagascar,Menabe,Morondava,Menabe (Region),-20.2976,44.3202,59402
7208,Madagascar,Androy,Bekily,Mikaikarivo Ambatomainty,-24.1589,45.1569,3484
7110,Madagascar,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889,47.014,9773
6864,Madagascar,Vatovavy Fitovinany,Nosy-Varika,Nosy Varika,-20.5827,48.5313,4302
6579,Madagascar,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.9688,44.6052,2741
744,Madagascar,Sava,Sambava,Sava (Region),-14.2667,50.1667,26909
6573,Madagascar,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.8783,44.7915,2671
6574,Madagascar,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.8806,44.9084,3871
747,Madagascar,Sofia,Antsohihy,Sofia (Region),-14.8787,47.9864,18386
6575,Madagascar,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.5433,44.3014,4752
7210,Madagascar,Androy,Bekily,Tanandava,-24.2128,45.4887,2905
4617,Madagascar,Atsimo Andrefana,Toliary-I,Toliara,-23.3474,43.68,56358
735,Madagascar,Androy,Tsihombe,Tsihombe,-25.317,45.4833,15960
751,Madagascar,Vakinankaratra,Antsirabe I,Vakinakaratra (Region),-19.8689,47.0383,51190
6868,Madagascar,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505,47.6045,13169
745,Madagascar,Vatovavy Fitovinany,Manakara Atsimo,Vatovavy Fitovinany (Region),-22.155,48.0066,67699
2111,Malawi,Central Region,Lilongwe,Area 23,-14.031,33.4859,36933
763,Malawi,Southern Region,Balaka,Balaka Boma,-14.9903,34.9587,61856
764,Malawi,Southern Region,Nsanje,Bangula,-16.5715,35.1195,26674
765,Malawi,Central Region,Dedza,Bembeke turn off,-14.3953,34.3946,17051
2229,Malawi,Northern Region,Rumphi,Bolero,-10.9846,33.7405,21532
766,Malawi,Central Region,Dowa,Bowe,-13.3,33.7167,18002
767,Malawi,Southern Region,Blantyre City,Bvumbwe,-15.93,35.0793,57814
1710,Malawi,Central Region,Kasungu,Chamama,-12.928,33.8018,17850
768,Malawi,Central Region,Kasungu,Chatoloma,-13.3167,33.4833,18697
769,Malawi,Southern Region,Nsanje,Chikhwawa,-16.7667,35.2833,19104
8488,Malawi,Southern Region,Blantyre,Chikuli,-15.6665,34.8848,24896
2119,Malawi,Southern Region,Machinga,Chikweo,-14.766,35.6705,28257
2120,Malawi,Southern Region,Phalombe,Chilinga,-15.7765,35.7684,25279
770,Malawi,Northern Region,Mzimba,Chilumba,-11.1,33.6833,7069
771,Malawi,Central Region,Ntcheu,Chimbiya,-15.08,34.58,8230
2121,Malawi,Southern Region,Mulanje,Chinakanaka,-15.9852,35.401,42800
2122,Malawi,Southern Region,Zomba,Chinamwali,-15.3796,35.3608,104936
772,Malawi,Northern Region,Nkhata Bay,Chintheche,-11.8333,34.1667,17536
9643,Malawi,Southern Region,Mangochi,Chiponde,-14.3692,35.6013,22056
773,Malawi,Southern Region,Chiradzulu,Chiradzulu Boma,-15.7109,35.1751,33467
2123,Malawi,Southern Region,Mulanje,Chitakale,-16.0121,35.4908,44490
774,Malawi,Northern Region,Chitipa,Chitipa Boma,-9.7167,33.2667,39793
825,Malawi,Central Region,Dowa,Dowa Boma,-13.6833,33.9833,19183
775,Malawi,Central Region,Nkhotakota,Dwangwa,-12.5667,34.15,11696
2124,Malawi,Southern Region,Chikwawa,Dyelatu,-16.0431,34.802,31003
2421,Malawi,Central Region,Dowa,Dzaleka,-13.6587,33.8714,35190
9645,Malawi,Central Region,Dowa,Dzaleka (inside Camp),-13.6586,33.871,35090
776,Malawi,Northern Region,Mzimba,Embangweni,-12.1667,33.4667,18527
2227,Malawi,Northern Region,Mzimba,Euthini,-11.451,33.4166,16434
2224,Malawi,Central Region,Ntcheu,Golomoti,-14.4258,34.5932,23516
777,Malawi,Northern Region,Mzimba,Hewe,-11.2,33.4667,4369
778,Malawi,Southern Region,Zomba,Jali,-15.4951,35.4683,31001
828,Malawi,Northern Region,Mzimba,Jenda,-12.35,33.55,17341
2112,Malawi,Central Region,Ntcheu,Kambilonje,-15,34.6737,5931
2117,Malawi,Northern Region,Chitipa,Kameme,-9.5703,33.0915,3768
2125,Malawi,Central Region,Ntchisi,Kamsonga,-13.2804,33.7965,18497
2225,Malawi,Central Region,Salima,Kamuzu Road,-13.7709,34.4401,71154
2223,Malawi,Central Region,Lilongwe,Kamwendo,-13.8167,34.0167,15708
779,Malawi,Northern Region,Karonga,Karonga Boma,-9.9333,33.9333,61489
829,Malawi,Central Region,Kasungu,Kasiya,-12.8,33.7167,8081
780,Malawi,Central Region,Kasungu,Kasungu Boma,-13.0333,33.4833,75450
2113,Malawi,Central Region,Ntchisi,Khuwi,-13.4329,33.83,22083
827,Malawi,Central Region,Lilongwe City,Lilongwe,-13.9833,33.7833,408771
781,Malawi,Southern Region,Blantyre City,Limbe,-15.8167,35.05,348101
2126,Malawi,Southern Region,Mulanje,Limbuli,-16.0742,35.7148,47665
2230,Malawi,Southern Region,Blantyre,Lirangwe,-15.5284,35.0234,24938
782,Malawi,Southern Region,Machinga,Liwonde,-15.0674,35.2281,44973
826,Malawi,Central Region,Ntcheu,Lizulu,-14.5167,34.4667,19069
783,Malawi,Southern Region,Thyolo,Luchenza,-16.0077,35.3116,52257
3627,Malawi,Southern Region,Thyolo,Luncheza,-16.0184,35.3143,53015
784,Malawi,Southern Region,Blantyre,Lunzu,-15.6528,35.0208,45196
785,Malawi,Central Region,Dowa,Madisi,-13.4167,33.6,29689
1920,Malawi,Southern Region,Mangochi,Makanjila,-13.7096,35.0448,21879
3628,Malawi,Southern Region,Mangochi,Makanjira,-13.7094,35.0445,21882
8505,Malawi,Southern Region,Nsanje,Makhanga,-16.5237,35.1638,17114
786,Malawi,Central Region,Ntchisi,Malomo,-13.15,33.8333,19251
2127,Malawi,Southern Region,Machinga,Mangamba,-14.7935,35.4396,23746
787,Malawi,Southern Region,Mangochi,Mangochi Boma,-14.4804,35.2618,82353
1921,Malawi,Southern Region,Machinga,Mangochi Turn Off,-15.0447,35.1893,34678
2228,Malawi,Northern Region,Mzimba,Manyamula,-11.9379,33.4522,15605
2128,Malawi,Southern Region,Nsanje,Marka,-17.1234,35.2285,14816
788,Malawi,Southern Region,Zomba,Mayaka,-15.5783,35.3684,35272
2234,Malawi,Southern Region,Balaka,Mbela,-14.913,35.055,19685
2191,Malawi,Southern Region,Machinga,Mbonechela,-14.8875,35.477,19420
789,Malawi,Central Region,Mchinji,Mchinji Boma,-13.8,32.9,42806
830,Malawi,Southern Region,Phalombe,Migowi,-15.7206,35.6838,39325
790,Malawi,Northern Region,Chitipa,Misuku,-9.6667,33.5167,9468
791,Malawi,Central Region,Lilongwe,Mitundu,-14.25,33.7667,51581
792,Malawi,Central Region,Mchinji,Mkanda,-13.5167,32.95,24886
793,Malawi,Southern Region,Mangochi,Monkey Bay,-14.0922,34.9118,15630
794,Malawi,Northern Region,Nkhata Bay,Mpamba,-11.5456,34.1892,16773
2129,Malawi,Southern Region,Machinga,Mpita,-15.1878,35.4704,32355
795,Malawi,Central Region,Dowa,Mponela,-13.5167,33.7167,45459
796,Malawi,Central Region,Dedza,Mtakataka,-14.2333,34.5167,28451
3629,Malawi,Southern Region,Nsanje,Mtowe,-17.0843,35.2153,21280
2130,Malawi,Southern Region,Mulanje,Mulanje Boma,-16.0265,35.5048,44289
2233,Malawi,Southern Region,Zomba,Mulomba,-15.7648,35.5192,36433
797,Malawi,Southern Region,Mulanje,Muloza,-16.0778,35.7329,42292
798,Malawi,Central Region,Nkhotakota,Mwansambo,-13.3,34.1167,19448
799,Malawi,Southern Region,Mwanza,Mwanza Boma,-15.6037,34.5188,44469
800,Malawi,Northern Region,Mzimba,Mzimba,-11.9,33.6,39298
801,Malawi,Northern Region,Mzimba,Mzuzu,-11.45,33.9167,11227
831,Malawi,Central Region,Dowa,Nambuma,-13.7035,33.5976,35867
802,Malawi,Southern Region,Mangochi,Namwera,-14.3641,35.4992,32549
803,Malawi,Central Region,Lilongwe,Nanjiri,-14.0715,33.8371,65608
2131,Malawi,Southern Region,Machinga,Nayuchi,-14.9782,35.8722,10174
804,Malawi,Southern Region,Chikwawa,Nchalo,-16.2656,34.8712,42240
805,Malawi,Southern Region,Neno,Neno Boma,-15.4,34.65,16255
806,Malawi,Southern Region,Nsanje,Ngabu,-16.4671,34.874,30827
807,Malawi,Central Region,Kasungu,Nkhamenya,-12.5667,33.5167,22123
808,Malawi,Northern Region,Nkhata Bay,Nkhatabay Boma,-11.6082,34.2986,27681
2192,Malawi,Southern Region,Chikwawa,Nkhate,-16.1458,34.9571,24211
809,Malawi,Central Region,Kasungu,Nkhoma,-12.7167,33.4,10605
810,Malawi,Central Region,Nkhotakota,Nkhotakota Boma,-12.9167,34.3,44322
2132,Malawi,Southern Region,Machinga,Nsanama,-14.9961,35.4915,32315
2193,Malawi,Southern Region,Nsanje,Nsanje Boma,-16.9304,35.259,32540
2133,Malawi,Southern Region,Machinga,Nserema,-14.7168,35.5513,37087
2114,Malawi,Central Region,Dedza,Nsikawanjala,-14.3886,34.3356,34615
812,Malawi,Central Region,Ntchisi,Nsundwe,-13.3833,33.95,22394
2115,Malawi,Central Region,Dowa,Nsungwi,-13.53,33.461,14342
813,Malawi,Southern Region,Machinga,Ntaja,-14.8719,35.5272,33985
3630,Malawi,Central Region,Dedza,Ntakataka,-14.2151,34.5112,21864
814,Malawi,Central Region,Ntcheu,Ntcheu Boma,-14.8167,34.6333,38776
815,Malawi,Central Region,Ntchisi,Ntchisi Boma,-13.3667,33.9184,30762
816,Malawi,Northern Region,Chitipa,Nthalire,-10.35,33.65,9536
832,Malawi,Central Region,Ntcheu,Ntonda,-14.9833,34.75,16701
2194,Malawi,Southern Region,Nsanje,Ntowe,-17.0856,35.2153,21226
817,Malawi,Southern Region,Phalombe,Phalombe Boma,-15.806,35.6471,39544
8508,Malawi,Southern Region,Phalombe,Phaloni,-15.6241,35.7579,27272
2235,Malawi,Southern Region,Balaka,Phalula,-15.2242,34.8898,10057
818,Malawi,Northern Region,Rumphi,Rumphi Boma,-11.0167,33.8667,24691
819,Malawi,Central Region,Salima,Salima,-13.7833,34.4333,68701
820,Malawi,Central Region,Lilongwe,Santhe,-13.9333,33.4333,24118
821,Malawi,Central Region,Ntcheu,Sharpevaley,-14.6167,34.7333,19146
2134,Malawi,Southern Region,Zomba,Songani,-15.3172,35.3931,39438
9644,Malawi,Central Region,Lilongwe City,Songwe,-13.9561,33.7832,354606
811,Malawi,Southern Region,Nsanje,Sorgin,-16.5433,35.0123,29353
2226,Malawi,Central Region,Salima,Thavite,-13.4978,34.2617,20701
2231,Malawi,Southern Region,Thyolo,Thekerani,-16.322,35.2049,42664
822,Malawi,Central Region,Dedza,Thete,-14.3,34.0833,35520
823,Malawi,Southern Region,Zomba,Thondwe,-15.4883,35.2353,30992
2232,Malawi,Southern Region,Thyolo,Thyolo Boma,-16.0672,35.1453,32563
2135,Malawi,Southern Region,Chikwawa,Tomali,-16.1782,34.7716,15076
833,Malawi,Central Region,Ntcheu,Tsangano turnoff,-14.8167,34.6333,38776
2118,Malawi,Northern Region,Karonga,Uliwa,-10.4533,34.209,28688
2236,Malawi,Southern Region,Balaka,Ulongwe,-14.8488,35.1729,29734
3735,Malawi,Northern Region,Mzuzu City,Vigwagwa,-11.4404,34.011,191796
2116,Malawi,Central Region,Mchinji,Waliranji,-13.978,33.2755,31036
824,Malawi,Southern Region,Zomba City,Zomba Boma,-15.3872,35.3188,125039
2515,Mali,Kidal,Kidal,Abeibara,18.4411,1.4156,27541
2516,Mali,Kidal,Kidal,Adjelhoc,18.4419,1.4131,27532
3633,Mali,Gao,Menaka,Agazrahane,15.9115,2.4045,12631
3638,Mali,Tombouctou,Tombouctou,Aglal,16.7567,-3.0029,94698
2517,Mali,Kidal,Kidal,Amachach,18.4418,1.4132,27532
2011,Mali,Gao,Menaka,Anderamboukane,15.4237,3.0193,4237
2518,Mali,Kidal,Kidal,Annefif,18.4464,1.3999,27579
857,Mali,Gao,Ansongo,Ansongo,15.6597,0.5022,24701
2519,Mali,Tombouctou,Niafunke,Attara,15.6589,-4.3561,7175
858,Mali,Bamako,Bamako,Badalabougou,12.6235,-7.9838,1162663
859,Mali,Kayes,Kita,Badinko,12.9667,-9.2167,12890
3643,Mali,Kayes,Bafoulabe,Bafoulabé,13.8034,-10.8323,9364
247,Mali,Bamako,Bamako,Bamako,12.65,-8,780363
3634,Mali,Gao,Bourem,Bamba,16.9981,-0.956,8693
2012,Mali,Tombouctou,Tombouctou,Bambara Maoude,16.7657,-2.9906,94469
3642,Mali,Koulikoro,Banamba,Banamba,13.5485,-7.4465,20467
860,Mali,Mopti,Bandiagara,Bandiagara,14.348,-3.6088,19531
861,Mali,Mopti,Bankass,Bankass,14.0775,-3.5159,19805
2033,Mali,Tombouctou,Gourma-Rharous,Bankoma,16.8092,-2.0553,3346
3637,Mali,Tombouctou,Tombouctou,Ber,16.8374,-2.5217,20619
3639,Mali,Tombouctou,Goundam,Bintagoungou,16.4152,-3.6644,15241
862,Mali,Segou,Bla,Bla,12.9501,-5.7602,36664
2013,Mali,Mopti,Douentza,Boni,15.078,-2.2292,7240
863,Mali,Sikasso,Bougouni,Bougouni,11.417,-7.479,71925
2014,Mali,Gao,Bourem,Bourem,16.9531,-0.3543,10076
2034,Mali,Tombouctou,Tombouctou,Bourem Inaly,16.6892,-2.8528,4136
3641,Mali,Tombouctou,Dire,Dangha,16.466,-3.1359,9778
2024,Mali,Mopti,Tenenkou,Diafarabé,14.1367,-5.0164,7692
864,Mali,Segou,Niono,Diakawèrè,14.4384,-5.9996,17799
865,Mali,Mopti,Bankass,Diallassagou,13.7377,-3.6265,10116
866,Mali,Bamako,Bamako,Dibida,12.65,-8,780363
867,Mali,Kayes,Diema,Diéma,14.539,-9.1927,15551
3635,Mali,Mopti,Tenenkou,Diguiciré,14.6674,-5.0744,2132
868,Mali,Koulikoro,Dioila,Dioïla,12.4822,-6.7911,28507
2025,Mali,Mopti,Tenenkou,Diondiori,14.9158,-4.5948,6779
869,Mali,Segou,Baroueli,Dioro,12.8292,-6.4965,1254
870,Mali,Tombouctou,Dire,Diré,16.2652,-3.3971,27553
2015,Mali,Gao,Gao,Djebok,16.3446,0.2783,2544
871,Mali,Mopti,Djenne,Djenne,13.9045,-4.5599,48876
872,Mali,Bamako,Bamako,Djikoroni,12.5997,-8.0139,1194478
3636,Mali,Mopti,Douentza,Djoulouna,15.0075,-2.9478,36495
873,Mali,Segou,Niono,Dogofri,14.8059,-6.0182,23437
2035,Mali,Tombouctou,Goundam,Douekire,16.5743,-3.3718,4590
2026,Mali,Mopti,Douentza,Douentza,14.9999,-2.9514,36002
